var_error,es_error,kurtosis,mean,w2,mean_error,var_of_returns_error,acf_returns_lag1,acf_returns_lag5,acf_returns_lag20,acf_abs_lag1,acf_abs_lag5,acf_abs_lag20,acf_sq_lag1,acf_sq_lag5,acf_sq_lag20,generation,seed,condition,alpha
0.0017413632666774675,0.005311432894647666,0.46036743939901914,2.802519e-05,0.004816017889034114,0.00019957178208586453,3.573261520869024e-05,-0.00022728901834617244,0.014511697020274437,-0.028768609877423745,-0.005315365081083052,-0.0012349302470137157,-0.007154843654304292,-0.004908622542257737,-0.0009956237631131859,-0.007111200508121445,0,0,replacement,1.0
0.00194169768151721,0.0063280310894852365,0.29999295841683704,-0.00015327438,0.0049350309540723185,0.0003808713490610772,3.3803322287713364e-05,-0.02318132057992186,0.023450503925939403,-0.01023482474241988,0.00045219490438549314,-0.007023845698382798,-0.024138605134242312,-0.00421658884975746,-0.001733840664815196,-0.02418449909540721,1,0,replacement,1.0
0.004843829544455613,0.009849719371975013,0.2792539186236218,-0.00038315705,0.0046590203013380715,0.0006107540220722386,4.71740523862578e-06,-0.06371854330888127,-0.032274691803466524,-0.049739276351495505,0.004638015426423705,-0.03048889649850783,-0.07022431690478832,0.004168967513190992,-0.027121433897628316,-0.06742763986305093,2,0,replacement,1.0
0.005376991825372782,0.01080245491522605,0.02770013181231068,-0.0011315728,0.0050049289139898765,0.0013591697324767539,3.914121486740932e-06,-0.10521740363261328,-0.009835975290985448,-0.09314606717505822,-0.04605270211818561,-0.03430459821325967,-0.005950161041102244,-0.04028529970650826,-0.03346108010125927,-0.0054048629557520815,3,0,replacement,1.0
0.005514551485151852,0.011165175255716392,0.12497889956410058,-0.00086963485,0.004875102729657598,0.0010972318241141566,7.441759291391817e-07,-0.07330093236174957,-0.05044412162755444,-0.0939492213400697,-0.03483444926036293,-0.04209731772899645,-0.04262066375243465,-0.0196153412357437,-0.03489177192169415,-0.05829749304050831,4,0,replacement,1.0
0.0031135853102513197,0.00892892074245269,-0.0786938565325972,-0.00078278116,0.005324325367763072,0.00101037813599704,1.9262888520461694e-05,-0.1179440641016792,-0.05261218148381924,-0.047932319707441925,-0.06078360536050501,-0.1332986310394562,-0.03956786342384618,-0.01518228659348872,-0.11138354179611144,-0.07318903346811868,5,0,replacement,1.0
0.007046817029089537,0.013666834351003715,-0.09700870487420854,-0.0004745969,0.005168013709000828,0.0007021938626888969,3.4710482512313875e-06,-0.092929254757389,-0.03641049772324273,-0.1179803590814427,-0.08342374134176216,-0.14644740583601687,0.039624376680669926,-0.06930216750549564,-0.139229805059401,0.00853592846449588,6,0,replacement,1.0
0.005656720763266884,0.011574174877584525,-0.06622208614583158,-0.00022135899,0.005203788314910118,0.0004489559623647311,2.289993600497879e-05,-0.05359654805444131,-0.017262619609752797,-0.09610064594637606,-0.09145793793964335,-0.1185919060420902,0.0612102140031307,-0.052983930931131455,-0.09738625527101745,0.04227486317028955,7,0,replacement,1.0
0.005992872445107305,0.01288637113231475,-0.2345514518099696,-0.00037180274,0.005530996759823184,0.0005993997155923226,2.8571966970776394e-05,-0.0406508634961402,-0.013975433099696496,-0.11485726244575585,-0.12589401888890925,-0.12503108513287103,0.07790691722450242,-0.10899872887268675,-0.07770869808942776,0.04057112276880797,8,0,replacement,1.0
0.004456434706420508,0.011356383230865547,-0.24739366177692013,-0.000543993,0.005531901657881452,0.0007715899964563378,2.699397183532752e-05,-0.053750797222334314,-0.041130076925752004,-0.1622534308981965,-0.09095950167601125,-0.1014527141787848,0.09177401498297252,-0.054551872969381805,-0.041047636349063873,0.04663049861077136,9,0,replacement,1.0
0.003680278705627524,0.010524369445026466,-0.0024432813535648634,-0.00014425961,0.005429812556103416,0.00037185658309625623,4.0099062892114e-05,-0.029911282707546526,-0.07167199034949914,-0.1573572207392479,-0.0914069786170458,-0.07250412598924627,0.03981743130557596,-0.07107178038687068,-0.049682505586343316,0.003726411224680556,10,0,replacement,1.0
0.0061196712872095965,0.013855553832233497,-0.09813136292115932,-0.00015978757,0.0056090878182688975,0.00038738453893473533,3.669074241115637e-05,-0.023362067856998812,-0.06038748780706353,-0.11334713968856985,-0.07074279088370057,-0.07381252280384148,0.021443868604100438,-0.06526322967131912,-0.08611902248195956,-0.024482542307774875,11,0,replacement,1.0
0.0073557938171633155,0.01606894437629039,-0.07750043193096756,-0.0007494516,0.005776042166305539,0.0009770485457733103,3.750807983378805e-05,-0.028248921202001294,-0.0743173254965673,-0.07016396721971987,-0.08310521546944896,-0.03050211365946593,-0.05269991687530417,-0.07872654212470855,-0.04080595696144784,-0.06974941092935127,12,0,replacement,1.0
0.004097822690577117,0.012962031778276512,-0.4251375212737125,-0.0010096409,0.006511979274797442,0.001237237837794406,6.046464287719615e-05,-0.08814833142098588,-0.04855114875404007,-0.06513989528921407,-0.09840901269491531,0.06533002142363861,-0.12203892180485923,-0.10979079049595895,0.06253299296679449,-0.1546404207120574,13,0,replacement,1.0
